anio;provincia;distrito;ugel;nivel_agrupado;gestion;area;total_estudiantes;mujeres;hombres;retirados;total_atraso
2022;CONCEPCION;CHAMBARA;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;302;153;149;0;21
2022;JAUJA;RICRAN;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;92;53;39;0;8
2022;JAUJA;YAULI;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;59;21;38;0;5
2022;JAUJA;JULCAN;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;109;50;59;0;11
2022;JAUJA;MASMA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;45;23;22;0;3
2022;JAUJA;APATA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;438;196;242;5;31
2022;JAUJA;EL MANTARO;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;226;112;114;0;2
2022;JAUJA;HUAMALI;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;69;27;42;0;4
2022;JAUJA;PACCHA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;56;24;32;0;0
2022;TARMA;ACOBAMBA;UGEL TARMA;Secundaria;Pública de gestión directa;Urbana;373;185;188;0;19
2022;TARMA;HUASAHUASI;UGEL TARMA;Secundaria;Pública de gestión directa;Urbana;609;299;310;0;34
2022;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Urbana;1684;730;954;27;85
2022;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Secundaria;Pública de gestión directa;Urbana;200;99;101;0;6
2022;TARMA;PALCAMAYO;UGEL TARMA;Secundaria;Pública de gestión directa;Rural;214;99;115;0;9
2022;TARMA;LA UNION;UGEL TARMA;Secundaria;Pública de gestión directa;Rural;187;84;103;0;15
2022;SATIPO;SATIPO;UGEL SATIPO;Secundaria;Pública de gestión directa;Urbana;2404;1224;1180;0;128
2022;JAUJA;SAN PEDRO DE CHUNAN;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;52;12;40;0;3
2022;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Rural;434;214;220;0;39
2022;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Urbana;819;386;433;3;45
2022;SATIPO;MAZAMARI;UGEL SATIPO;Secundaria;Pública de gestión directa;Urbana;927;461;466;0;37
2022;HUANCAYO;SICAYA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;936;425;511;10;40
2022;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Urbana;126;64;62;0;11
2022;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;43;16;27;0;3
2022;JUNIN;ULCUMAYO;UGEL JUNÍN;Secundaria;Pública de gestión directa;Rural;351;168;183;0;23
2022;HUANCAYO;HUASICANCHA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;91;39;52;0;12
2022;YAULI;LA OROYA;UGEL YAULI;Secundaria;Pública de gestión directa;Urbana;600;284;316;0;20
2022;JUNIN;CARHUAMAYO;UGEL JUNÍN;Primaria;Pública de gestión directa;Rural;17;9;8;0;1
2022;JUNIN;JUNIN;UGEL JUNÍN;Primaria;Pública de gestión directa;Rural;33;15;18;0;0
2022;SATIPO;SATIPO;UGEL SATIPO;Primaria;Pública de gestión privada;Urbana;653;318;335;0;1
2022;SATIPO;MAZAMARI;UGEL SATIPO;Primaria;Pública de gestión directa;Urbana;966;471;495;0;23
2022;SATIPO;PANGOA;UGEL PANGOA;Primaria;Pública de gestión directa;Urbana;2049;1016;1033;0;50
2022;SATIPO;RIO NEGRO;UGEL SATIPO;Primaria;Pública de gestión directa;Urbana;518;255;263;1;16
2022;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Primaria;Pública de gestión privada;Rural;216;101;115;0;11
2022;JUNIN;JUNIN;UGEL JUNÍN;Primaria;Pública de gestión directa;Urbana;1002;486;516;0;7
2022;CHUPACA;HUACHAC;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;65;28;37;0;3
2022;CHUPACA;SAN JUAN DE JARPA;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;241;126;115;0;3
2022;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;8883;4226;4657;9;137
2022;HUANCAYO;CHILCA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;4209;1976;2233;2;87
2022;JAUJA;SINCOS;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;303;140;163;0;5
2022;TARMA;TARMA;UGEL TARMA;Primaria;Pública de gestión directa;Urbana;3450;1726;1724;3;57
2022;CHUPACA;AHUAC;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;387;198;189;0;3
2022;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;40;18;22;0;1
2022;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Primaria;Pública de gestión directa;Urbana;2201;1034;1167;6;45
2022;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;12952;6518;6434;10;135
2022;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;1515;715;800;9;20
2022;JAUJA;JAUJA;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;2085;974;1111;2;22
2022;SATIPO;SATIPO;UGEL SATIPO;Primaria;Pública de gestión directa;Urbana;2356;1178;1178;0;77
2022;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Primaria;Pública de gestión privada;Urbana;1014;804;210;0;0
2022;JAUJA;JAUJA;UGEL JAUJA;Primaria;Pública de gestión privada;Urbana;574;364;210;2;0
2022;JAUJA;CANCHAYLLO;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;206;89;117;0;7
2022;HUANCAYO;SICAYA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;508;226;282;0;0
2022;HUANCAYO;HUANCAN;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;1072;542;530;0;0
2022;HUANCAYO;PUCARA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;110;57;53;0;0
2022;HUANCAYO;SAPALLANGA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;1085;522;563;0;0
2022;CHUPACA;CHUPACA;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;1016;495;521;3;0
2022;CHUPACA;AHUAC;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;181;98;83;0;0
2022;CHUPACA;SAN JUAN DE ISCOS;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;89;37;52;4;0
2022;HUANCAYO;CHUPURO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;94;58;36;0;0
2022;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;693;366;327;0;0
2022;JAUJA;PARCO;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;45;21;24;0;0
2022;JAUJA;SINCOS;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;184;97;87;0;0
2022;JAUJA;MUQUIYAUYO;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;81;44;37;0;0
2022;JAUJA;JAUJA;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;858;396;462;0;0
2022;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;102;52;50;0;0
2022;JAUJA;CANCHAYLLO;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;79;37;42;0;0
2022;JAUJA;LLOCLLAPAMPA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;56;25;31;0;0
2022;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;106;49;57;0;0
2022;TARMA;ACOBAMBA;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;165;77;88;0;0
2022;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Urbana;972;467;505;0;0
2022;YAULI;PACCHA;UGEL YAULI;Inicial;Pública de gestión directa;Rural;76;37;39;0;0
2022;YAULI;YAULI;UGEL YAULI;Inicial;Pública de gestión directa;Urbana;77;35;42;0;0
2022;JUNIN;ONDORES;UGEL JUNÍN;Inicial;Pública de gestión directa;Rural;43;16;27;0;0
2022;CHUPACA;AHUAC;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;210;97;113;0;0
2022;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Urbana;835;387;448;0;0
2022;CHANCHAMAYO;VITOC;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;75;33;42;0;0
2022;HUANCAYO;HUALHUAS;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;190;102;88;0;0
2022;HUANCAYO;CHONGOS ALTO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;42;19;23;0;0
2022;JAUJA;RICRAN;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;65;32;33;1;0
2022;JAUJA;MASMA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;52;26;26;0;0
2022;JAUJA;PACA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;25;10;15;0;0
2022;CONCEPCION;COMAS;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;261;141;120;1;0
2022;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Urbana;524;245;279;0;0
2022;TARMA;PALCAMAYO;UGEL TARMA;Inicial;Pública de gestión directa;Rural;181;103;78;0;0
2022;TARMA;TAPO;UGEL TARMA;Inicial;Pública de gestión directa;Rural;216;101;115;0;0
2022;TARMA;HUASAHUASI;UGEL TARMA;Inicial;Pública de gestión directa;Rural;263;125;138;0;0
2022;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;250;133;117;0;0
2022;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Inicial;Pública de gestión privada;Urbana;120;62;58;0;0
2022;TARMA;TARMA;UGEL TARMA;Inicial;Privada;Urbana;502;256;246;4;0
2022;HUANCAYO;PUCARA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;185;90;95;0;1
2022;HUANCAYO;SAPALLANGA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;1794;927;867;0;23
2022;HUANCAYO;SAPALLANGA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;61;27;34;0;5
2022;HUANCAYO;VIQUES;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;220;113;107;0;4
2022;HUANCAYO;COLCA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;102;56;46;0;4
2022;HUANCAYO;CHICCHE;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;56;31;25;2;5
2022;HUANCAYO;CHONGOS ALTO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;91;41;50;1;0
2022;CHUPACA;CHONGOS BAJO;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;338;152;186;0;6
2022;JUNIN;CARHUAMAYO;UGEL JUNÍN;Primaria;Pública de gestión directa;Urbana;574;291;283;0;7
2022;SATIPO;PAMPA HERMOSA;UGEL SATIPO;Primaria;Pública de gestión directa;Rural;331;161;170;1;7
2022;TARMA;HUASAHUASI;UGEL TARMA;Primaria;Pública de gestión directa;Urbana;553;270;283;0;5
2022;TARMA;PALCA;UGEL TARMA;Primaria;Pública de gestión privada;Urbana;337;162;175;0;4
2022;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Primaria;Pública de gestión privada;Urbana;166;166;0;0;1
2022;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Primaria;Pública de gestión privada;Urbana;643;327;316;0;0
2022;CHUPACA;CHONGOS BAJO;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;84;39;45;0;6
2022;HUANCAYO;HUACRAPUQUIO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;138;79;59;1;3
2022;HUANCAYO;HUANCAN;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;1368;687;681;0;29
2022;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;262;127;135;0;6
2022;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;109;55;54;0;6
2022;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;526;262;264;0;13
2022;JAUJA;ACOLLA;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;255;127;128;0;3
2022;JAUJA;ACOLLA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;183;87;96;0;2
2022;JAUJA;JULCAN;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;91;44;47;0;1
2022;JAUJA;LLOCLLAPAMPA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;90;34;56;0;1
2022;JAUJA;MARCO;UGEL JAUJA;Primaria;Pública de gestión privada;Rural;81;41;40;0;1
2022;JAUJA;MARCO;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;27;19;8;0;0
2022;JAUJA;MASMA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;121;59;62;0;2
2022;JAUJA;MASMA;UGEL CHANCHAMAYO;Primaria;Pública de gestión directa;Rural;94;48;46;0;2
2022;JAUJA;MOLINOS;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;114;54;60;0;2
2022;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Primaria;Pública de gestión directa;Rural;140;62;78;0;5
2022;JAUJA;PACA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;47;23;24;0;2
2022;JAUJA;PACCHA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;128;59;69;0;0
2022;JAUJA;PARCO;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;80;40;40;0;0
2022;JAUJA;RICRAN;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;129;63;66;0;7
2022;JAUJA;SAN PEDRO DE CHUNAN;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;27;16;11;0;1
2022;JAUJA;TUNAN MARCA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;91;46;45;0;0
2022;JAUJA;YAULI;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;72;35;37;0;3
2022;JAUJA;APATA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;498;243;255;1;10
2022;JAUJA;ATAURA;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;65;32;33;0;4
2022;JAUJA;HUAMALI;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;51;22;29;0;0
2022;JAUJA;HUAMALI;UGEL JAUJA;Primaria;Pública de gestión privada;Urbana;136;66;70;0;2
2022;JAUJA;HUAMALI;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;27;15;12;0;0
2022;JAUJA;HUARIPAMPA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;68;34;34;0;0
2022;JAUJA;HUERTAS;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;112;51;61;0;0
2022;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;29;13;16;0;0
2022;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Primaria;Pública de gestión privada;Rural;69;36;33;0;0
2022;JAUJA;MUQUI;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;72;37;35;0;3
2022;JAUJA;MUQUIYAUYO;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;186;93;93;0;0
2022;JAUJA;SAN LORENZO;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;284;137;147;0;2
2022;JAUJA;SINCOS;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;50;22;28;0;1
2022;JAUJA;ATAURA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;5;3;2;0;0
2022;CONCEPCION;CHAMBARA;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;276;141;135;0;5
2022;CONCEPCION;HEROINAS TOLEDO;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;106;50;56;0;4
2022;CONCEPCION;MANZANARES;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;140;76;64;0;2
2022;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;186;94;92;0;6
2022;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;286;123;163;0;7
2022;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;190;88;102;0;3
2022;CONCEPCION;MITO;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;86;46;40;0;1
2022;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;415;190;225;0;7
2022;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;169;77;92;0;0
2022;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;37;19;18;0;0
2022;CONCEPCION;MANZANARES;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;5;2;3;0;2
2022;CHUPACA;AHUAC;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;186;86;100;0;5
2022;CHUPACA;CHUPACA;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;199;107;92;0;6
2022;CHUPACA;HUACHAC;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;168;97;71;0;5
2022;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;523;254;269;2;3
2022;CHUPACA;SAN JUAN DE ISCOS;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;168;72;96;0;3
2022;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;1275;610;665;0;23
2022;HUANCAYO;SICAYA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;1094;569;525;0;17
2022;HUANCAYO;CARHUACALLANGA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;12;7;5;0;0
2022;HUANCAYO;CHACAPAMPA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;61;36;25;0;2
2022;HUANCAYO;CHUPURO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;149;67;82;0;6
2022;HUANCAYO;CHUPURO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;21;10;11;0;1
2022;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;133;56;77;0;1
2022;HUANCAYO;HUALHUAS;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;473;227;246;0;9
2022;HUANCAYO;INGENIO;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;139;67;72;1;3
2022;HUANCAYO;QUICHUAY;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;82;38;44;0;1
2022;HUANCAYO;QUILCAS;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;405;210;195;0;7
2022;HUANCAYO;QUILCAS;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;49;21;28;0;2
2022;HUANCAYO;SAN AGUSTIN;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;852;418;434;0;10
2022;HUANCAYO;SAÑO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;381;195;186;0;10
2022;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;1076;526;550;0;21
2022;HUANCAYO;QUICHUAY;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;31;15;16;0;3
2022;JAUJA;EL MANTARO;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;117;59;58;0;0
2022;JAUJA;MARCO;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;62;33;29;1;0
2022;JUNIN;JUNIN;UGEL JUNÍN;Inicial;Pública de gestión directa;Urbana;549;267;282;0;0
2022;JUNIN;ULCUMAYO;UGEL JUNÍN;Inicial;Pública de gestión directa;Rural;274;131;143;0;0
2022;TARMA;TARMA;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;1430;719;711;1;0
2022;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Inicial;Pública de gestión privada;Urbana;164;94;70;0;0
2022;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;438;232;206;0;0
2022;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;251;123;128;0;0
2022;SATIPO;SATIPO;UGEL SATIPO;Inicial;Pública de gestión directa;Urbana;1042;532;510;0;0
2022;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;147;72;75;0;0
2022;JAUJA;ACOLLA;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;110;54;56;0;0
2022;JAUJA;SAN PEDRO DE CHUNAN;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;28;11;17;0;0
2022;JAUJA;APATA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;294;147;147;0;0
2022;YAULI;CHACAPALPA;UGEL YAULI;Inicial;Pública de gestión directa;Rural;27;16;11;0;0
2022;JAUJA;HUAMALI;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;53;27;26;0;0
2022;HUANCAYO;HUAYUCACHI;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;631;304;327;0;0
2022;CONCEPCION;MANZANARES;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;120;49;71;0;0
2022;JAUJA;PACCHA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;58;25;33;0;0
2022;SATIPO;MAZAMARI;UGEL SATIPO;Inicial;Pública de gestión directa;Urbana;464;228;236;0;0
2022;HUANCAYO;SAN AGUSTIN;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;672;338;334;1;0
2022;JAUJA;MUQUI;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;34;17;17;0;0
2022;JAUJA;SAN LORENZO;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;107;53;54;0;0
2022;CONCEPCION;ACO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;82;42;40;4;0
2022;CHUPACA;SAN JUAN DE JARPA;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;109;53;56;0;0
2022;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Inicial;Pública de gestión directa;Urbana;263;126;137;1;0
2022;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;79;42;37;0;0
2022;TARMA;HUASAHUASI;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;260;135;125;0;0
2022;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Inicial;Pública de gestión directa;Urbana;867;428;439;0;0
2022;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;390;186;204;3;0
2022;JAUJA;HUARIPAMPA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;37;25;12;0;0
2022;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;252;128;124;0;0
2022;YAULI;SANTA BARBARA DE CARHUACAYAN;UGEL YAULI;Inicial;Pública de gestión directa;Rural;38;20;18;0;0
2022;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Inicial;Privada;Urbana;519;251;268;1;0
2022;HUANCAYO;SICAYA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;31;15;16;0;1
2022;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Primaria;Pública de gestión privada;Urbana;54;30;24;0;7
2022;HUANCAYO;SAÑO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;263;127;136;0;0
2022;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Inicial;Privada;Urbana;277;140;137;2;0
2022;JAUJA;ATAURA;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;21;6;15;0;0
2022;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;587;309;278;0;120
2022;JUNIN;CARHUAMAYO;UGEL JUNÍN;Inicial;Pública de gestión directa;Urbana;415;192;223;0;0
2022;JAUJA;YAULI;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;61;34;27;1;0
2022;HUANCAYO;COLCA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;51;25;26;0;0
2022;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;299;147;152;0;0
2022;SATIPO;VIZCATAN DEL ENE;UGEL RIO ENE-MANTARO;Primaria;Pública de gestión directa;Rural;719;332;387;0;16
2022;TARMA;TARMA;UGEL TARMA;Inicial;Pública de gestión privada;Urbana;185;82;103;0;0
2022;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;601;295;306;0;63
2022;CHUPACA;CHONGOS BAJO;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;140;74;66;0;0
2022;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;263;113;150;0;0
2022;HUANCAYO;SAÑO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;479;240;239;0;11
2022;SATIPO;PANGOA;UGEL PANGOA;Secundaria;Pública de gestión directa;Urbana;2123;1091;1032;0;157
2022;CHUPACA;HUACHAC;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;57;27;30;0;0
2022;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;50;26;24;0;0
2022;HUANCAYO;VIQUES;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;78;34;44;0;0
2022;TARMA;HUARICOLCA;UGEL TARMA;Inicial;Pública de gestión directa;Rural;96;40;56;0;0
2022;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;429;209;220;0;35
2022;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;470;223;247;0;44
2022;HUANCAYO;CHACAPAMPA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;83;46;37;0;4
2022;JAUJA;SINCOS;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;137;59;78;0;4
2022;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Urbana;204;96;108;0;3
2022;JAUJA;POMACANCHA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;116;56;60;1;4
2022;JAUJA;MOLINOS;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;75;39;36;0;0
2022;JAUJA;JULCAN;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;42;19;23;4;0
