anio;id_servicio;cod_mod;anexo;nombre;gestion;id_nivel;nivel_original;nivel_agrupado;total_estudiantes;mujeres;hombres;retirados;total_atraso;departamento;provincia;distrito;ugel;area
2022;0922062-0;0922062;0;SAN JUAN;Privada;A2;Inicial - Jardín;Inicial;25;8;17;0;0;JUNIN;CHUPACA;CHUPACA;UGEL CHUPACA;Urbana
2022;0923821-0;0923821;0;516;Pública de gestión directa;A2;Inicial - Jardín;Inicial;33;11;22;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2022;0923839-0;0923839;0;545;Pública de gestión directa;A2;Inicial - Jardín;Inicial;37;14;23;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2022;0923854-0;0923854;0;571 SAN SEBASTIAN;Pública de gestión directa;A2;Inicial - Jardín;Inicial;17;9;8;0;0;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2022;0923862-0;0923862;0;572;Pública de gestión directa;A2;Inicial - Jardín;Inicial;5;2;3;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0923896-0;0923896;0;574;Pública de gestión directa;A2;Inicial - Jardín;Inicial;45;21;24;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0923912-0;0923912;0;575;Pública de gestión directa;A2;Inicial - Jardín;Inicial;34;23;11;0;0;JUNIN;TARMA;TAPO;UGEL TARMA;Rural
2022;0923920-0;0923920;0;576;Pública de gestión directa;A2;Inicial - Jardín;Inicial;20;11;9;0;0;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2022;0923946-0;0923946;0;631;Pública de gestión directa;A2;Inicial - Jardín;Inicial;25;13;12;0;0;JUNIN;TARMA;PALCAMAYO;UGEL TARMA;Rural
2022;0923953-0;0923953;0;637;Pública de gestión directa;A2;Inicial - Jardín;Inicial;5;1;4;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0923979-0;0923979;0;651;Pública de gestión directa;A2;Inicial - Jardín;Inicial;13;9;4;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0923987-0;0923987;0;663;Pública de gestión directa;A2;Inicial - Jardín;Inicial;42;22;20;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0924001-0;0924001;0;700;Pública de gestión directa;A2;Inicial - Jardín;Inicial;26;10;16;0;0;JUNIN;TARMA;TAPO;UGEL TARMA;Rural
2022;0924019-0;0924019;0;701;Pública de gestión directa;A2;Inicial - Jardín;Inicial;27;18;9;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0924035-0;0924035;0;702;Pública de gestión directa;A2;Inicial - Jardín;Inicial;22;11;11;0;0;JUNIN;TARMA;HUARICOLCA;UGEL TARMA;Rural
2022;0924043-0;0924043;0;SANTA CLARA DE ASIS;Pública de gestión privada;A2;Inicial - Jardín;Inicial;70;35;35;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0924076-0;0924076;0;HUGO VELASQUEZ MACASSI;Privada;A2;Inicial - Jardín;Inicial;29;16;13;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0924191-0;0924191;0;30705;Pública de gestión directa;B0;Primaria;Primaria;9;5;4;0;1;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2022;0924225-0;0924225;0;603;Pública de gestión directa;A2;Inicial - Jardín;Inicial;4;2;2;0;0;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924241-0;0924241;0;611;Pública de gestión directa;A2;Inicial - Jardín;Inicial;3;2;1;0;0;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924258-0;0924258;0;612;Pública de gestión directa;A2;Inicial - Jardín;Inicial;9;4;5;0;0;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924274-0;0924274;0;623;Pública de gestión directa;A2;Inicial - Jardín;Inicial;11;6;5;0;0;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924308-0;0924308;0;671;Pública de gestión directa;A2;Inicial - Jardín;Inicial;4;2;2;0;0;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924316-0;0924316;0;705;Pública de gestión directa;A2;Inicial - Jardín;Inicial;2;2;0;0;0;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924332-0;0924332;0;30001-13;Pública de gestión directa;B0;Primaria;Primaria;6;4;2;0;0;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924340-0;0924340;0;31945;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;0;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924365-0;0924365;0;PAURAN;Pública de gestión directa;F0;Secundaria;Secundaria;119;54;65;0;13;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Rural
2022;0924373-0;0924373;0;EMILIO RIOS ANITA;Pública de gestión directa;A2;Inicial - Jardín;Inicial;84;38;46;0;0;JUNIN;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Rural
2022;0924399-0;0924399;0;294;Pública de gestión directa;A2;Inicial - Jardín;Inicial;56;30;26;0;0;JUNIN;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Rural
2022;0924407-0;0924407;0;30001-17;Pública de gestión directa;B0;Primaria;Primaria;6;4;2;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2022;0924423-0;0924423;0;30001-18;Pública de gestión directa;B0;Primaria;Primaria;4;1;3;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0924464-0;0924464;0;SANTA CLARA DE ASIS;Pública de gestión privada;B0;Primaria;Primaria;151;79;72;0;3;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0924647-0;0924647;0;621;Pública de gestión directa;A2;Inicial - Jardín;Inicial;42;28;14;0;0;JUNIN;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Rural
2022;0924662-0;0924662;0;ANTENOR RIZO PATRON LECQUERICA;Pública de gestión directa;F0;Secundaria;Secundaria;47;23;24;0;3;JUNIN;TARMA;LA UNION;UGEL TARMA;Rural
2022;0924670-0;0924670;0;SAN MARTIN DE PORRAS;Pública de gestión directa;F0;Secundaria;Secundaria;208;99;109;0;13;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Urbana
2022;0924696-0;0924696;0;JOSE GABRIEL CONDORCANQUI;Pública de gestión directa;F0;Secundaria;Secundaria;46;24;22;0;11;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0924704-0;0924704;0;ANTONIO RAIMONDI;Pública de gestión directa;F0;Secundaria;Secundaria;42;22;20;1;4;JUNIN;TARMA;HUARICOLCA;UGEL TARMA;Rural
2022;0924720-0;0924720;0;EXALTACION DE LA SANTA CRUZ;Pública de gestión directa;F0;Secundaria;Secundaria;80;41;39;0;2;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2022;0924738-0;0924738;0;CECILIO LIMAYMANTA;Pública de gestión directa;F0;Secundaria;Secundaria;24;13;11;0;2;JUNIN;TARMA;HUARICOLCA;UGEL TARMA;Rural
2022;0924753-0;0924753;0;JUAN VELASCO ALVARADO;Pública de gestión directa;F0;Secundaria;Secundaria;86;43;43;0;9;JUNIN;TARMA;TAPO;UGEL TARMA;Rural
2022;0924761-0;0924761;0;JOSE ABELARDO QUIÑONES GONZALES;Pública de gestión directa;F0;Secundaria;Secundaria;93;49;44;0;10;JUNIN;TARMA;TAPO;UGEL TARMA;Rural
2022;0924787-0;0924787;0;GUSTAVO ALLENDE LLAVERIA;Pública de gestión directa;F0;Secundaria;Secundaria;81;40;41;0;8;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0924811-0;0924811;0;NIÑO JESUS DE PRAGA;Pública de gestión privada;F0;Secundaria;Secundaria;102;49;53;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0924829-0;0924829;0;CESAR VALLEJO - SISTEMAS LIDER;Privada;F0;Secundaria;Secundaria;82;39;43;0;1;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0925081-0;0925081;0;609;Pública de gestión directa;A2;Inicial - Jardín;Inicial;28;10;18;0;0;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0925099-0;0925099;0;670;Pública de gestión directa;A2;Inicial - Jardín;Inicial;15;7;8;0;0;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Urbana
2022;0925115-0;0925115;0;676;Pública de gestión directa;A2;Inicial - Jardín;Inicial;9;5;4;0;0;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0925123-0;0925123;0;30001-12;Pública de gestión directa;B0;Primaria;Primaria;5;1;4;0;0;JUNIN;SATIPO;COVIRIALI;UGEL SATIPO;Rural
2022;0925149-0;0925149;0;677;Pública de gestión directa;A2;Inicial - Jardín;Inicial;19;11;8;0;0;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0925172-0;0925172;0;HUACHICNA;Pública de gestión directa;F0;Secundaria;Secundaria;89;42;47;0;12;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0925180-0;0925180;0;30001-27;Pública de gestión directa;B0;Primaria;Primaria;8;1;7;0;0;JUNIN;SATIPO;RIO NEGRO;UGEL SATIPO;Rural
2022;0925206-0;0925206;0;JOSE ANTONIO ENCINAS FRANCO;Pública de gestión directa;F0;Secundaria;Secundaria;48;24;24;0;6;JUNIN;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Rural
2022;0925214-0;0925214;0;30001-30;Pública de gestión directa;B0;Primaria;Primaria;20;10;10;0;2;JUNIN;SATIPO;RIO NEGRO;UGEL SATIPO;Rural
2022;0925248-0;0925248;0;30001-54;Pública de gestión directa;B0;Primaria;Primaria;427;203;224;0;16;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Urbana
2022;0925271-0;0925271;0;30001-55;Pública de gestión directa;B0;Primaria;Primaria;97;44;53;0;9;JUNIN;SATIPO;RIO NEGRO;UGEL SATIPO;Rural
2022;0925297-0;0925297;0;INTERCULTURAL BILINGÜE- IMPITATO CASCADA;Pública de gestión directa;A2;Inicial - Jardín;Inicial;39;12;27;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0925305-0;0925305;0;30001-56;Pública de gestión directa;B0;Primaria;Primaria;10;2;8;0;0;JUNIN;SATIPO;RIO NEGRO;UGEL SATIPO;Rural
2022;0925339-0;0925339;0;30001-57;Pública de gestión directa;B0;Primaria;Primaria;7;4;3;0;0;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Rural
2022;0925354-0;0925354;0;296;Pública de gestión directa;A2;Inicial - Jardín;Inicial;14;5;9;0;0;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Rural
2022;0925362-0;0925362;0;30001-58;Pública de gestión directa;B0;Primaria;Primaria;4;2;2;0;0;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Rural
2022;0925388-0;0925388;0;629;Pública de gestión directa;A2;Inicial - Jardín;Inicial;35;15;20;0;0;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Urbana
2022;0925396-0;0925396;0;30001-81;Pública de gestión directa;B0;Primaria;Primaria;15;6;9;0;4;JUNIN;SATIPO;RIO NEGRO;UGEL SATIPO;Rural
2022;0925412-0;0925412;0;630;Pública de gestión directa;A2;Inicial - Jardín;Inicial;16;10;6;0;0;JUNIN;SATIPO;COVIRIALI;UGEL SATIPO;Rural
2022;0925446-0;0925446;0;652;Pública de gestión directa;A2;Inicial - Jardín;Inicial;79;45;34;0;0;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Urbana
2022;0925453-0;0925453;0;30948;Pública de gestión directa;B0;Primaria;Primaria;7;4;3;0;0;JUNIN;SATIPO;RIO NEGRO;UGEL SATIPO;Rural
2022;0925479-0;0925479;0;667;Pública de gestión directa;A2;Inicial - Jardín;Inicial;23;14;9;0;0;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Rural
2022;0925503-0;0925503;0;669;Pública de gestión directa;A2;Inicial - Jardín;Inicial;91;42;49;0;0;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Urbana
2022;0925511-0;0925511;0;30952;Pública de gestión directa;B0;Primaria;Primaria;8;2;6;0;0;JUNIN;SATIPO;RIO NEGRO;UGEL SATIPO;Rural
2022;0925537-0;0925537;0;CARLOS NORIEGA JIMENEZ;Pública de gestión directa;F0;Secundaria;Secundaria;76;37;39;0;4;JUNIN;SATIPO;PAMPA HERMOSA;UGEL SATIPO;Rural
2022;0925545-0;0925545;0;30964;Pública de gestión directa;B0;Primaria;Primaria;10;2;8;0;1;JUNIN;SATIPO;SATIPO;UGEL SATIPO;Rural
2022;0935999-0;0935999;0;31261;Pública de gestión directa;A2;Inicial - Jardín;Inicial;15;7;8;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0936013-0;0936013;0;579;Pública de gestión directa;A2;Inicial - Jardín;Inicial;25;15;10;0;0;JUNIN;YAULI;LA OROYA;UGEL YAULI;Urbana
2022;0936021-0;0936021;0;240;Pública de gestión directa;A2;Inicial - Jardín;Inicial;105;51;54;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0936047-0;0936047;0;580;Pública de gestión directa;A2;Inicial - Jardín;Inicial;34;16;18;0;0;JUNIN;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Urbana
2022;0936054-0;0936054;0;265;Pública de gestión directa;A2;Inicial - Jardín;Inicial;61;26;35;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2022;0936062-0;0936062;0;SANTA ROSITA;Pública de gestión directa;F0;Secundaria;Secundaria;67;36;31;0;3;JUNIN;SATIPO;PAMPA HERMOSA;UGEL SATIPO;Rural
2022;0936070-0;0936070;0;581;Pública de gestión directa;A2;Inicial - Jardín;Inicial;14;7;7;0;0;JUNIN;YAULI;LA OROYA;UGEL YAULI;Urbana
2022;0936088-0;0936088;0;274;Pública de gestión directa;A2;Inicial - Jardín;Inicial;16;7;9;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Rural
2022;0936104-0;0936104;0;582;Pública de gestión directa;A2;Inicial - Jardín;Inicial;16;7;9;0;0;JUNIN;YAULI;LA OROYA;UGEL YAULI;Urbana
2022;0936153-0;0936153;0;286;Pública de gestión directa;A2;Inicial - Jardín;Inicial;31;15;16;0;0;JUNIN;SATIPO;MAZAMARI;UGEL SATIPO;Rural
2022;0936161-0;0936161;0;JOSE ANDRES RAZURI ESTEVES;Privada;A2;Inicial - Jardín;Inicial;27;14;13;0;0;JUNIN;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Urbana
2022;0936179-0;0936179;0;EBEN EZER;Privada;A2;Inicial - Jardín;Inicial;12;7;5;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0936187-0;0936187;0;297;Pública de gestión directa;A2;Inicial - Jardín;Inicial;31;17;14;0;0;JUNIN;SATIPO;LLAYLLA;UGEL SATIPO;Rural
2022;0936195-0;0936195;0;30001-79;Pública de gestión directa;B0;Primaria;Primaria;11;5;6;0;0;JUNIN;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Urbana
2022;0936211-0;0936211;0;298;Pública de gestión directa;A2;Inicial - Jardín;Inicial;50;27;23;0;0;JUNIN;SATIPO;PANGOA;UGEL PANGOA;Rural
2022;0936237-0;0936237;0;SAN CARLOS;Privada;A2;Inicial - Jardín;Inicial;64;35;29;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0936245-0;0936245;0;660;Pública de gestión directa;A2;Inicial - Jardín;Inicial;33;16;17;0;0;JUNIN;SATIPO;LLAYLLA;UGEL SATIPO;Rural
2022;0936260-0;0936260;0;SAN JUAN BOSCO;Privada;A2;Inicial - Jardín;Inicial;27;8;19;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2022;0936286-0;0936286;0;766;Pública de gestión directa;A2;Inicial - Jardín;Inicial;18;11;7;0;0;JUNIN;YAULI;MARCAPOMACOCHA;UGEL YAULI;Rural
2022;0936302-0;0936302;0;JORGE CHAVEZ;Pública de gestión directa;F0;Secundaria;Secundaria;111;58;53;0;10;JUNIN;SATIPO;LLAYLLA;UGEL SATIPO;Rural
2022;0936328-0;0936328;0;NUESTRA SEÑORA DE LAS MERCEDES;Pública de gestión directa;B0;Primaria;Primaria;176;88;88;3;2;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0936369-0;0936369;0;GENERAL RAFAEL HOYOS RUBIO;Pública de gestión directa;F0;Secundaria;Secundaria;106;52;54;0;8;JUNIN;SATIPO;MAZAMARI;UGEL SATIPO;Rural
2022;0936377-0;0936377;0;JOSE ANTONIO ENCINAS FRANCO;Pública de gestión directa;F0;Secundaria;Secundaria;41;19;22;0;3;JUNIN;YAULI;LA OROYA;UGEL YAULI;Rural
2022;0936385-0;0936385;0;30001-21;Pública de gestión directa;B0;Primaria;Primaria;3;0;3;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0936427-0;0936427;0;MONOBAMBA;Pública de gestión directa;F0;Secundaria;Secundaria;96;55;41;0;13;JUNIN;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Rural
2022;0936450-0;0936450;0;SAN FRANCISCO DE ASIS;Pública de gestión directa;F0;Secundaria;Secundaria;37;22;15;0;4;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2022;0936484-0;0936484;0;142;Pública de gestión directa;A2;Inicial - Jardín;Inicial;81;42;39;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Urbana
2022;0936500-0;0936500;0;SAN RAMON;Pública de gestión directa;B0;Primaria;Primaria;399;162;237;0;13;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2022;0936518-0;0936518;0;276;Pública de gestión directa;A2;Inicial - Jardín;Inicial;42;21;21;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0936542-0;0936542;0;288;Pública de gestión directa;A2;Inicial - Jardín;Inicial;99;48;51;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Urbana
2022;0936567-0;0936567;0;30762;Pública de gestión directa;B0;Primaria;Primaria;9;2;7;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0936575-0;0936575;0;290;Pública de gestión directa;A2;Inicial - Jardín;Inicial;40;22;18;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2022;0936591-0;0936591;0;30941;Pública de gestión directa;B0;Primaria;Primaria;34;12;22;0;6;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0936609-0;0936609;0;291;Pública de gestión directa;A2;Inicial - Jardín;Inicial;29;16;13;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0936617-0;0936617;0;583;Pública de gestión directa;A2;Inicial - Jardín;Inicial;23;11;12;0;0;JUNIN;JUNIN;JUNIN;UGEL JUNÍN;Urbana
2022;0936633-0;0936633;0;655;Pública de gestión directa;A2;Inicial - Jardín;Inicial;70;38;32;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Urbana
2022;0936641-0;0936641;0;605;Pública de gestión directa;A2;Inicial - Jardín;Inicial;29;15;14;0;0;JUNIN;JUNIN;JUNIN;UGEL JUNÍN;Urbana
2022;0936666-0;0936666;0;JUAN VELASCO ALVARADO;Pública de gestión directa;B0;Primaria;Primaria;96;44;52;0;1;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0936674-0;0936674;0;30587;Pública de gestión directa;A3;Inicial - Cuna-Jardín;Inicial;75;29;46;0;0;JUNIN;JUNIN;JUNIN;UGEL JUNÍN;Urbana
2022;0936690-0;0936690;0;30001-23;Pública de gestión directa;B0;Primaria;Primaria;9;3;6;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0936716-0;0936716;0;31931;Pública de gestión directa;B0;Primaria;Primaria;11;5;6;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0936724-0;0936724;0;30001-26;Pública de gestión directa;B0;Primaria;Primaria;53;30;23;0;23;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0936740-0;0936740;0;30001-80;Pública de gestión directa;B0;Primaria;Primaria;15;9;6;0;2;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0936757-0;0936757;0;30001-29;Pública de gestión directa;B0;Primaria;Primaria;13;8;5;0;3;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0936765-0;0936765;0;LIBERTADOR SIMON BOLIVAR;Pública de gestión directa;F0;Secundaria;Secundaria;206;109;97;0;7;JUNIN;JUNIN;JUNIN;UGEL JUNÍN;Urbana
2022;0936773-0;0936773;0;31961;Pública de gestión directa;B0;Primaria;Primaria;26;13;13;0;6;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0936815-0;0936815;0;30001-42;Pública de gestión directa;B0;Primaria;Primaria;440;216;224;0;13;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Urbana
2022;0936831-0;0936831;0;SANTA ROSA;Pública de gestión directa;B0;Primaria;Primaria;293;178;115;0;10;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2022;0936849-0;0936849;0;30001-43;Pública de gestión directa;B0;Primaria;Primaria;3;1;2;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0936872-0;0936872;0;30001-44;Pública de gestión directa;B0;Primaria;Primaria;51;25;26;0;2;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2022;0936906-0;0936906;0;30001-45;Pública de gestión directa;B0;Primaria;Primaria;9;3;6;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0936922-0;0936922;0;SAN JUAN BOSCO;Privada;B0;Primaria;Primaria;143;73;70;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2022;0936930-0;0936930;0;30001-50;Pública de gestión directa;B0;Primaria;Primaria;12;10;2;0;2;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2022;0936963-0;0936963;0;30001-53;Pública de gestión directa;B0;Primaria;Primaria;41;19;22;5;6;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0937029-0;0937029;0;30001-72;Pública de gestión directa;B0;Primaria;Primaria;350;178;172;0;17;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Urbana
2022;0937037-0;0937037;0;583-1 JESUS CHAVEZ ARIAS;Pública de gestión directa;A3;Inicial - Cuna-Jardín;Inicial;58;27;31;0;0;JUNIN;JUNIN;CARHUAMAYO;UGEL JUNÍN;Urbana
2022;0937045-0;0937045;0;SANTA ANA;Pública de gestión directa;F0;Secundaria;Secundaria;352;160;192;3;18;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Urbana
2022;0937052-0;0937052;0;30001-73 TUPAC AMARU;Pública de gestión directa;B0;Primaria;Primaria;16;7;9;0;3;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0937060-0;0937060;0;SAN FRANCISCO DE CARHUAMAYO;Privada;A2;Inicial - Jardín;Inicial;23;15;8;0;0;JUNIN;JUNIN;CARHUAMAYO;UGEL JUNÍN;Urbana
2022;0937078-0;0937078;0;NARANJAL;Pública de gestión directa;F0;Secundaria;Secundaria;83;34;49;0;4;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Rural
2022;0937086-0;0937086;0;30001-76;Pública de gestión directa;B0;Primaria;Primaria;6;3;3;1;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0937102-0;0937102;0;SAN JUAN PERENE;Pública de gestión directa;F0;Secundaria;Secundaria;75;37;38;0;10;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0937110-0;0937110;0;30874;Pública de gestión directa;B0;Primaria;Primaria;14;5;9;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2022;0937136-0;0937136;0;POLITECNICO SELVA CENTRAL;Pública de gestión directa;F0;Secundaria;Secundaria;405;144;261;0;18;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0937144-0;0937144;0;31985;Pública de gestión directa;B0;Primaria;Primaria;106;47;59;0;15;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Urbana
2022;0937185-0;0937185;0;PITAGORAS;Privada;B0;Primaria;Primaria;51;24;27;0;0;JUNIN;JUNIN;CARHUAMAYO;UGEL JUNÍN;Urbana
2022;0937201-0;0937201;0;MANUEL GONZALES PRADA;Pública de gestión directa;F0;Secundaria;Secundaria;646;322;324;0;28;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Urbana
2022;0937227-0;0937227;0;SAN CARLOS;Privada;F0;Secundaria;Secundaria;198;102;96;0;3;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0937250-0;0937250;0;SAN FRANCISCO DE ASIS;Privada;F0;Secundaria;Secundaria;33;15;18;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2022;0937268-0;0937268;0;ANTONIO RAYMONDI;Pública de gestión directa;F0;Secundaria;Secundaria;107;54;53;0;20;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2022;0937292-0;0937292;0;JUAN VELASCO ALVARADO;Pública de gestión directa;F0;Secundaria;Secundaria;88;40;48;0;7;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0937300-0;0937300;0;SANTIAGO CHAVEZ GONZALES;Pública de gestión directa;A2;Inicial - Jardín;Inicial;16;10;6;0;0;JUNIN;JUNIN;CARHUAMAYO;UGEL JUNÍN;Urbana
2022;0937326-0;0937326;0;LOS ANGELES;Pública de gestión directa;F0;Secundaria;Secundaria;349;191;158;0;27;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Urbana
2022;0937334-0;0937334;0;30001-4;Pública de gestión directa;B0;Primaria;Primaria;5;3;2;0;0;JUNIN;JUNIN;ONDORES;UGEL JUNÍN;Rural
2022;0937383-0;0937383;0;LAS PALMAS;Pública de gestión directa;F0;Secundaria;Secundaria;124;56;68;0;22;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
